   UTC,Heat_demand_A,Heat_demand_B,Heat_demand_C,Heat_demand_D,Heat_demand_E,Heat_demand_F,Heat_demand_G,Heat_demand_H,Heat_demand_I,Heat_demand_J
2015-10-17 13:00:00,43834000.000000,48544000.000000,41945000.000000,145333000.000000,34422000.000000,133504000.000000,55039000.000000,25920000.000000,94324000.000000,15512000.000000
2015-10-17 14:00:00,43663000.000000,48468000.000000,41934000.000000,145813000.000000,34464000.000000,133647000.000000,55108000.000000,25898000.000000,94534000.000000,15502000.000000
2015-10-17 15:00:00,43517000.000000,48412000.000000,41867000.000000,146253000.000000,34523000.000000,133579000.000000,55170000.000000,25862000.000000,94856000.000000,15490000.000000
2015-10-17 16:00:00,43495000.000000,48346000.000000,41832000.000000,146755000.000000,34590000.000000,133400000.000000,55134000.000000,25851000.000000,95298000.000000,15442000.000000
2015-10-17 17:00:00,43577000.000000,48185000.000000,41902000.000000,147258000.000000,34668000.000000,133395000.000000,55189000.000000,25790000.000000,95586000.000000,15416000.000000
2015-10-17 18:00:00,43749000.000000,48107000.000000,41923000.000000,147422000.000000,34650000.000000,133343000.000000,55199000.000000,25841000.000000,95927000.000000,15460000.000000
2015-10-17 19:00:00,43768000.000000,48129000.000000,41822000.000000,146916000.000000,34611000.000000,132927000.000000,54982000.000000,25679000.000000,96209000.000000,15248000.000000
2015-10-17 20:00:00,43815000.000000,47627000.000000,41634000.000000,146154000.000000,34638000.000000,132125000.000000,54572000.000000,25554000.000000,96042000.000000,15096000.000000
2015-10-17 21:00:00,43774000.000000,46977000.000000,41592000.000000,145272000.000000,34623000.000000,131154000.000000,54039000.000000,25312000.000000,95387000.000000,15213000.000000
2015-10-17 22:00:00,43756000.000000,46404000.000000,41539000.000000,144469000.000000,34521000.000000,130192000.000000,53695000.000000,25302000.000000,94688000.000000,15266000.000000
2015-10-17 23:00:00,43709000.000000,46157000.000000,41404000.000000,143600000.000000,34345000.000000,129619000.000000,53196000.000000,25636000.000000,94617000.000000,15313000.000000
2015-10-18 00:00:00,43669000.000000,45884000.000000,41177000.000000,142501000.000000,34144000.000000,128825000.000000,52643000.000000,25920000.000000,93568000.000000,15220000.000000
2015-10-18 01:00:00,43602000.000000,45465000.000000,41005000.000000,141381000.000000,33987000.000000,128121000.000000,52227000.000000,26346000.000000,93484000.000000,15127000.000000
2015-10-18 02:00:00,43532000.000000,44933000.000000,40864000.000000,140632000.000000,33767000.000000,127478000.000000,51803000.000000,26686000.000000,92716000.000000,15065000.000000
2015-10-18 03:00:00,43635000.000000,44478000.000000,40636000.000000,140066000.000000,33455000.000000,126941000.000000,51273000.000000,26726000.000000,91751000.000000,14916000.000000
2015-10-18 04:00:00,43388000.000000,44067000.000000,40432000.000000,139343000.000000,33316000.000000,126382000.000000,50892000.000000,26531000.000000,90897000.000000,14874000.000000
2015-10-18 05:00:00,43163000.000000,43819000.000000,40293000.000000,139246000.000000,33233000.000000,126496000.000000,50580000.000000,26538000.000000,89966000.000000,14817000.000000
2015-10-18 06:00:00,42895000.000000,43462000.000000,40175000.000000,138926000.000000,32965000.000000,126446000.000000,50230000.000000,26466000.000000,88824000.000000,14677000.000000
2015-10-18 07:00:00,42981000.000000,43592000.000000,40117000.000000,139104000.000000,32818000.000000,126559000.000000,50324000.000000,26241000.000000,88855000.000000,14632000.000000
2015-10-18 08:00:00,42889000.000000,43486000.000000,39995000.000000,139581000.000000,32886000.000000,126237000.000000,50040000.000000,26185000.000000,89465000.000000,14569000.000000
2015-10-18 09:00:00,42786000.000000,43099000.000000,39686000.000000,139645000.000000,32987000.000000,125796000.000000,49758000.000000,25998000.000000,89354000.000000,14549000.000000
2015-10-18 10:00:00,42617000.000000,42968000.000000,39329000.000000,139797000.000000,32892000.000000,125545000.000000,49389000.000000,25943000.000000,88879000.000000,14520000.000000
2015-10-18 11:00:00,42737000.000000,43086000.000000,39063000.000000,139732000.000000,32772000.000000,125784000.000000,49298000.000000,25992000.000000,88595000.000000,14499000.000000
2015-10-18 12:00:00,42696000.000000,43252000.000000,39096000.000000,139667000.000000,32757000.000000,125908000.000000,49495000.000000,26048000.000000,88090000.000000,14548000.000000
2015-10-18 13:00:00,42701000.000000,43339000.000000,39160000.000000,139820000.000000,32748000.000000,125819000.000000,49616000.000000,25952000.000000,88075000.000000,14546000.000000
2015-10-18 14:00:00,42765000.000000,43424000.000000,39242000.000000,139950000.000000,32775000.000000,125857000.000000,49767000.000000,25852000.000000,88169000.000000,14557000.000000
2015-10-18 15:00:00,42855000.000000,43434000.000000,39380000.000000,140235000.000000,32840000.000000,126022000.000000,49850000.000000,25829000.000000,88017000.000000,14573000.000000
2015-10-18 16:00:00,42959000.000000,43469000.000000,39473000.000000,140469000.000000,32904000.000000,126113000.000000,49982000.000000,25831000.000000,87699000.000000,14612000.000000
2015-10-18 17:00:00,42791000.000000,43491000.000000,39473000.000000,140653000.000000,32917000.000000,126261000.000000,50024000.000000,25942000.000000,87476000.000000,14684000.000000
2015-10-18 18:00:00,42562000.000000,43549000.000000,39446000.000000,141043000.000000,32871000.000000,126522000.000000,49961000.000000,25852000.000000,87457000.000000,14713000.000000
2015-10-18 19:00:00,42195000.000000,43608000.000000,39473000.000000,141178000.000000,32737000.000000,126928000.000000,50021000.000000,25916000.000000,87053000.000000,14749000.000000
2015-10-18 20:00:00,41536000.000000,43563000.000000,39367000.000000,140672000.000000,32455000.000000,127167000.000000,50058000.000000,25630000.000000,86285000.000000,14749000.000000
2015-10-18 21:00:00,40976000.000000,43687000.000000,39200000.000000,140534000.000000,32454000.000000,127413000.000000,50169000.000000,25300000.000000,86078000.000000,14480000.000000
2015-10-18 22:00:00,40587000.000000,43453000.000000,39087000.000000,140230000.000000,32453000.000000,127710000.000000,50195000.000000,24929000.000000,85928000.000000,14345000.000000
2015-10-18 23:00:00,40231000.000000,43352000.000000,39019000.000000,140154000.000000,32550000.000000,127942000.000000,50242000.000000,24481000.000000,85554000.000000,14197000.000000
2015-10-19 00:00:00,39939000.000000,43545000.000000,39012000.000000,140351000.000000,32549000.000000,128527000.000000,50125000.000000,24464000.000000,86156000.000000,14162000.000000
2015-10-19 01:00:00,39591000.000000,43851000.000000,39009000.000000,140363000.000000,32436000.000000,128887000.000000,50157000.000000,24157000.000000,85608000.000000,14035000.000000
2015-10-19 02:00:00,39370000.000000,44203000.000000,39208000.000000,140476000.000000,32407000.000000,129628000.000000,50264000.000000,23837000.000000,86478000.000000,13945000.000000
2015-10-19 03:00:00,39222000.000000,44648000.000000,39399000.000000,140765000.000000,32488000.000000,130040000.000000,50628000.000000,23837000.000000,86943000.000000,13934000.000000
2015-10-19 04:00:00,39163000.000000,45084000.000000,39639000.000000,140969000.000000,32475000.000000,130265000.000000,50979000.000000,23822000.000000,87220000.000000,13859000.000000
2015-10-19 05:00:00,39134000.000000,45367000.000000,39836000.000000,140965000.000000,32440000.000000,130287000.000000,51436000.000000,23481000.000000,87712000.000000,13918000.000000
2015-10-19 06:00:00,39127000.000000,45616000.000000,39880000.000000,140936000.000000,32659000.000000,129809000.000000,51602000.000000,23061000.000000,88415000.000000,13950000.000000
2015-10-19 07:00:00,38761000.000000,45310000.000000,39917000.000000,140549000.000000,32627000.000000,129225000.000000,51208000.000000,22681000.000000,88232000.000000,14020000.000000
2015-10-19 08:00:00,38527000.000000,45523000.000000,40050000.000000,140413000.000000,32698000.000000,128857000.000000,51013000.000000,22511000.000000,88163000.000000,14059000.000000
2015-10-19 09:00:00,38380000.000000,45794000.000000,40080000.000000,140399000.000000,32723000.000000,128294000.000000,50801000.000000,22773000.000000,88063000.000000,13909000.000000
2015-10-19 10:00:00,37996000.000000,45726000.000000,40074000.000000,139816000.000000,32828000.000000,127274000.000000,50577000.000000,22825000.000000,88019000.000000,13873000.000000
2015-10-19 11:00:00,37636000.000000,45427000.000000,40075000.000000,139127000.000000,32752000.000000,126461000.000000,50381000.000000,22616000.000000,88026000.000000,13908000.000000
2015-10-19 12:00:00,37649000.000000,45467000.000000,40088000.000000,138702000.000000,32768000.000000,126358000.000000,50259000.000000,22557000.000000,88289000.000000,13892000.000000
2015-10-19 13:00:00,37708000.000000,45573000.000000,40085000.000000,138194000.000000,32735000.000000,126202000.000000,50115000.000000,22582000.000000,88311000.000000,13886000.000000
2015-10-19 14:00:00,37755000.000000,45594000.000000,40061000.000000,137722000.000000,32671000.000000,125844000.000000,49869000.000000,22587000.000000,88080000.000000,13907000.000000
2015-10-19 15:00:00,37824000.000000,45658000.000000,40068000.000000,137139000.000000,32607000.000000,125653000.000000,49636000.000000,22598000.000000,87889000.000000,13914000.000000
2015-10-19 16:00:00,37840000.000000,45757000.000000,40085000.000000,136724000.000000,32617000.000000,125805000.000000,49479000.000000,22586000.000000,87755000.000000,13907000.000000
2015-10-19 17:00:00,37915000.000000,45990000.000000,40149000.000000,136341000.000000,32722000.000000,125991000.000000,49314000.000000,22663000.000000,87742000.000000,13844000.000000
2015-10-19 18:00:00,37921000.000000,45972000.000000,40245000.000000,136360000.000000,32923000.000000,125985000.000000,49464000.000000,22762000.000000,87167000.000000,13818000.000000
2015-10-19 19:00:00,37864000.000000,46051000.000000,40330000.000000,136498000.000000,33236000.000000,126069000.000000,49412000.000000,22952000.000000,86479000.000000,13883000.000000
2015-10-19 20:00:00,37857000.000000,46538000.000000,40489000.000000,137443000.000000,33674000.000000,126623000.000000,49771000.000000,23234000.000000,86756000.000000,13865000.000000
2015-10-19 21:00:00,37738000.000000,47012000.000000,40624000.000000,138232000.000000,33777000.000000,127234000.000000,50075000.000000,23238000.000000,86253000.000000,13948000.000000
2015-10-19 22:00:00,37468000.000000,47328000.000000,40725000.000000,138759000.000000,33933000.000000,127570000.000000,50327000.000000,23116000.000000,86428000.000000,13948000.000000
2015-10-19 23:00:00,37265000.000000,47448000.000000,40863000.000000,139183000.000000,34046000.000000,127912000.000000,50670000.000000,23001000.000000,86511000.000000,13914000.000000
2015-10-20 00:00:00,36941000.000000,47242000.000000,40878000.000000,139081000.000000,33964000.000000,127634000.000000,50821000.000000,22569000.000000,86736000.000000,13861000.000000
2015-10-20 01:00:00,36658000.000000,47035000.000000,40739000.000000,139168000.000000,33969000.000000,127311000.000000,50670000.000000,22141000.000000,87411000.000000,13933000.000000
2015-10-20 02:00:00,36345000.000000,47139000.000000,40466000.000000,139129000.000000,33989000.000000,126637000.000000,50816000.000000,21785000.000000,87665000.000000,14030000.000000
2015-10-20 03:00:00,36111000.000000,47219000.000000,40339000.000000,139144000.000000,33979000.000000,126482000.000000,51078000.000000,21669000.000000,88038000.000000,14157000.000000
2015-10-20 04:00:00,36151000.000000,47464000.000000,40370000.000000,139393000.000000,34199000.000000,127065000.000000,51389000.000000,21728000.000000,88873000.000000,14240000.000000
2015-10-20 05:00:00,36261000.000000,47733000.000000,40417000.000000,139549000.000000,34535000.000000,127533000.000000,51602000.000000,21999000.000000,90204000.000000,14268000.000000
2015-10-20 06:00:00,36061000.000000,48173000.000000,40356000.000000,139880000.000000,34653000.000000,128079000.000000,51793000.000000,22340000.000000,91000000.000000,14129000.000000
2015-10-20 07:00:00,35883000.000000,48753000.000000,40409000.000000,140276000.000000,34797000.000000,128497000.000000,52271000.000000,22687000.000000,91822000.000000,13991000.000000
2015-10-20 08:00:00,35962000.000000,49070000.000000,40429000.000000,139989000.000000,34780000.000000,128574000.000000,52746000.000000,22737000.000000,91397000.000000,13785000.000000
2015-10-20 09:00:00,36024000.000000,49512000.000000,40557000.000000,140348000.000000,34873000.000000,128895000.000000,53127000.000000,22682000.000000,91143000.000000,13783000.000000
2015-10-20 10:00:00,36288000.000000,49811000.000000,40599000.000000,141036000.000000,34963000.000000,129087000.000000,53231000.000000,22756000.000000,90968000.000000,13620000.000000
2015-10-20 11:00:00,36605000.000000,50086000.000000,40670000.000000,141738000.000000,35228000.000000,129439000.000000,53323000.000000,22848000.000000,91005000.000000,13668000.000000
2015-10-20 12:00:00,36878000.000000,49991000.000000,40575000.000000,142254000.000000,35237000.000000,129524000.000000,53317000.000000,22917000.000000,91299000.000000,13650000.000000
2015-10-20 13:00:00,37218000.000000,50007000.000000,40550000.000000,142887000.000000,35327000.000000,129853000.000000,53324000.000000,23024000.000000,91805000.000000,13617000.000000
2015-10-20 14:00:00,37468000.000000,50536000.000000,40583000.000000,143604000.000000,35484000.000000,130541000.000000,53590000.000000,23219000.000000,92355000.000000,13582000.000000
2015-10-20 15:00:00,37600000.000000,50934000.000000,40566000.000000,144267000.000000,35610000.000000,130915000.000000,53793000.000000,23297000.000000,93012000.000000,13525000.000000
2015-10-20 16:00:00,37913000.000000,51290000.000000,40510000.000000,144983000.000000,35633000.000000,131165000.000000,53913000.000000,23326000.000000,93789000.000000,13509000.000000
2015-10-20 17:00:00,38197000.000000,51481000.000000,40409000.000000,146029000.000000,35709000.000000,131418000.000000,54067000.000000,23355000.000000,94444000.000000,13497000.000000
2015-10-20 18:00:00,38450000.000000,51598000.000000,40456000.000000,146711000.000000,35802000.000000,131511000.000000,54069000.000000,23491000.000000,95156000.000000,13503000.000000
2015-10-20 19:00:00,38877000.000000,52000000.000000,40711000.000000,147882000.000000,35928000.000000,131606000.000000,54161000.000000,23371000.000000,96200000.000000,13625000.000000
2015-10-20 20:00:00,39402000.000000,52610000.000000,41004000.000000,149357000.000000,36105000.000000,131961000.000000,54065000.000000,23387000.000000,97355000.000000,13889000.000000
2015-10-20 21:00:00,40121000.000000,52795000.000000,41183000.000000,150162000.000000,36221000.000000,132333000.000000,54081000.000000,23656000.000000,98678000.000000,14095000.000000
2015-10-20 22:00:00,40723000.000000,53235000.000000,41370000.000000,151077000.000000,36355000.000000,132963000.000000,54200000.000000,23892000.000000,99674000.000000,14168000.000000
2015-10-20 23:00:00,41378000.000000,53785000.000000,41642000.000000,152455000.000000,36532000.000000,133668000.000000,54456000.000000,24233000.000000,100197000.000000,14246000.000000
2015-10-21 00:00:00,42062000.000000,54362000.000000,41858000.000000,153485000.000000,36815000.000000,134598000.000000,55001000.000000,24817000.000000,99957000.000000,14223000.000000
2015-10-21 01:00:00,42769000.000000,54983000.000000,42243000.000000,154576000.000000,36958000.000000,136058000.000000,55593000.000000,25529000.000000,100005000.000000,14146000.000000
2015-10-21 02:00:00,43374000.000000,55194000.000000,42610000.000000,155751000.000000,37026000.000000,137460000.000000,55816000.000000,26155000.000000,99907000.000000,14066000.000000
2015-10-21 03:00:00,43778000.000000,55374000.000000,42780000.000000,156843000.000000,37106000.000000,138244000.000000,55843000.000000,26163000.000000,100407000.000000,14006000.000000
2015-10-21 04:00:00,44067000.000000,55356000.000000,42777000.000000,157693000.000000,37087000.000000,138570000.000000,55842000.000000,26134000.000000,100511000.000000,14080000.000000
2015-10-21 05:00:00,44489000.000000,55517000.000000,42843000.000000,158854000.000000,37151000.000000,138491000.000000,55915000.000000,26239000.000000,100368000.000000,14235000.000000
2015-10-21 06:00:00,44849000.000000,55586000.000000,43234000.000000,160003000.000000,37255000.000000,138560000.000000,56458000.000000,26631000.000000,100684000.000000,14449000.000000
2015-10-21 07:00:00,44967000.000000,55389000.000000,43184000.000000,160364000.000000,37201000.000000,138021000.000000,56438000.000000,26781000.000000,99870000.000000,14532000.000000
2015-10-21 08:00:00,44828000.000000,55584000.000000,43070000.000000,159760000.000000,37157000.000000,137135000.000000,56222000.000000,26997000.000000,99926000.000000,14620000.000000
2015-10-21 09:00:00,44379000.000000,55296000.000000,43104000.000000,159064000.000000,37137000.000000,136852000.000000,56225000.000000,27054000.000000,100360000.000000,14707000.000000
2015-10-21 10:00:00,44271000.000000,55268000.000000,43491000.000000,158677000.000000,37081000.000000,137223000.000000,56565000.000000,27115000.000000,100753000.000000,14850000.000000
2015-10-21 11:00:00,43989000.000000,55526000.000000,43709000.000000,158713000.000000,37029000.000000,137889000.000000,56690000.000000,27326000.000000,100815000.000000,14919000.000000
2015-10-21 12:00:00,43797000.000000,55617000.000000,43856000.000000,158593000.000000,37259000.000000,138445000.000000,56835000.000000,27202000.000000,101283000.000000,14989000.000000
2015-10-21 13:00:00,43638000.000000,55727000.000000,43919000.000000,158558000.000000,37476000.000000,138918000.000000,57079000.000000,27108000.000000,101301000.000000,15071000.000000
2015-10-21 14:00:00,43542000.000000,55581000.000000,43924000.000000,158398000.000000,37624000.000000,139225000.000000,57137000.000000,27042000.000000,101372000.000000,15155000.000000
2015-10-21 15:00:00,43501000.000000,55545000.000000,43997000.000000,158569000.000000,37788000.000000,139605000.000000,57183000.000000,27072000.000000,101262000.000000,15215000.000000
2015-10-21 16:00:00,43194000.000000,55498000.000000,44267000.000000,158167000.000000,37958000.000000,139923000.000000,57156000.000000,27099000.000000,101292000.000000,15254000.000000
2015-10-21 17:00:00,43027000.000000,55596000.000000,44563000.000000,157603000.000000,38041000.000000,140161000.000000,57107000.000000,26934000.000000,101010000.000000,15329000.000000
2015-10-21 18:00:00,43083000.000000,55523000.000000,44614000.000000,157148000.000000,38037000.000000,140246000.000000,57066000.000000,26802000.000000,100446000.000000,15369000.000000
2015-10-21 19:00:00,42869000.000000,55623000.000000,44583000.000000,156546000.000000,37904000.000000,140419000.000000,57185000.000000,26593000.000000,99599000.000000,15446000.000000
2015-10-21 20:00:00,42881000.000000,56012000.000000,44559000.000000,155629000.000000,37730000.000000,140405000.000000,57512000.000000,26598000.000000,98437000.000000,15428000.000000
2015-10-21 21:00:00,42982000.000000,56375000.000000,44574000.000000,154967000.000000,37579000.000000,140394000.000000,57708000.000000,26837000.000000,97394000.000000,15480000.000000
2015-10-21 22:00:00,43217000.000000,56837000.000000,44554000.000000,154564000.000000,37446000.000000,140622000.000000,57837000.000000,26984000.000000,96388000.000000,15601000.000000
2015-10-21 23:00:00,43134000.000000,57006000.000000,44430000.000000,153920000.000000,37252000.000000,140590000.000000,57646000.000000,26726000.000000,95785000.000000,15739000.000000
2015-10-22 00:00:00,43094000.000000,57182000.000000,44377000.000000,153985000.000000,37129000.000000,140609000.000000,57188000.000000,26342000.000000,95221000.000000,15951000.000000
2015-10-22 01:00:00,42905000.000000,57279000.000000,44274000.000000,153688000.000000,37008000.000000,139810000.000000,56358000.000000,25880000.000000,94992000.000000,16146000.000000
2015-10-22 02:00:00,42859000.000000,57720000.000000,44254000.000000,153532000.000000,37047000.000000,139119000.000000,55867000.000000,25613000.000000,94668000.000000,16259000.000000
2015-10-22 03:00:00,42912000.000000,58126000.000000,44324000.000000,153240000.000000,37128000.000000,138687000.000000,55299000.000000,25719000.000000,94150000.000000,16480000.000000
2015-10-22 04:00:00,42893000.000000,58383000.000000,44469000.000000,152763000.000000,37172000.000000,138620000.000000,55064000.000000,25865000.000000,93898000.000000,16671000.000000
2015-10-22 05:00:00,42551000.000000,58482000.000000,44553000.000000,152023000.000000,37078000.000000,138849000.000000,55158000.000000,25616000.000000,93691000.000000,16651000.000000
2015-10-22 06:00:00,42452000.000000,58687000.000000,44411000.000000,151448000.000000,37040000.000000,139060000.000000,55330000.000000,25310000.000000,93592000.000000,16708000.000000
2015-10-22 07:00:00,42407000.000000,59022000.000000,44509000.000000,151686000.000000,37177000.000000,139883000.000000,55882000.000000,25159000.000000,94604000.000000,16747000.000000
2015-10-22 08:00:00,42707000.000000,59597000.000000,44656000.000000,153147000.000000,37529000.000000,141662000.000000,56485000.000000,25203000.000000,95571000.000000,16870000.000000
2015-10-22 09:00:00,43710000.000000,60901000.000000,44825000.000000,154908000.000000,37814000.000000,143252000.000000,57159000.000000,25540000.000000,95863000.000000,16966000.000000
2015-10-22 10:00:00,44502000.000000,61759000.000000,44748000.000000,156309000.000000,38071000.000000,144420000.000000,57555000.000000,25832000.000000,96099000.000000,17063000.000000
2015-10-22 11:00:00,44980000.000000,61789000.000000,44853000.000000,157065000.000000,38277000.000000,145183000.000000,58012000.000000,26007000.000000,96605000.000000,17083000.000000
2015-10-22 12:00:00,45176000.000000,61862000.000000,44865000.000000,157678000.000000,38122000.000000,145485000.000000,58270000.000000,26317000.000000,96610000.000000,17090000.000000
2015-10-22 13:00:00,45185000.000000,61757000.000000,44913000.000000,157775000.000000,37886000.000000,145704000.000000,58325000.000000,26421000.000000,97426000.000000,17105000.000000
2015-10-22 14:00:00,45145000.000000,61450000.000000,45032000.000000,157868000.000000,37694000.000000,145799000.000000,58354000.000000,26431000.000000,97614000.000000,17086000.000000
2015-10-22 15:00:00,45124000.000000,61282000.000000,45138000.000000,157499000.000000,37464000.000000,145805000.000000,58290000.000000,26371000.000000,97496000.000000,17091000.000000
2015-10-22 16:00:00,45190000.000000,61171000.000000,45077000.000000,157612000.000000,37305000.000000,145689000.000000,58173000.000000,26390000.000000,97140000.000000,17060000.000000
2015-10-22 17:00:00,45241000.000000,60884000.000000,45005000.000000,157525000.000000,37159000.000000,145744000.000000,58113000.000000,26528000.000000,97100000.000000,16981000.000000
2015-10-22 18:00:00,44998000.000000,60903000.000000,44925000.000000,157096000.000000,37007000.000000,145789000.000000,57959000.000000,26715000.000000,97433000.000000,17012000.000000
2015-10-22 19:00:00,44819000.000000,60582000.000000,44729000.000000,156447000.000000,36968000.000000,145112000.000000,57330000.000000,26887000.000000,98174000.000000,16903000.000000
2015-10-22 20:00:00,44484000.000000,59742000.000000,44540000.000000,156068000.000000,36871000.000000,144470000.000000,56301000.000000,26978000.000000,98453000.000000,16896000.000000
2015-10-22 21:00:00,44183000.000000,59620000.000000,44394000.000000,155734000.000000,36746000.000000,144095000.000000,55537000.000000,26834000.000000,98696000.000000,16847000.000000
2015-10-22 22:00:00,43798000.000000,59406000.000000,44287000.000000,155354000.000000,36586000.000000,143431000.000000,54679000.000000,26418000.000000,98549000.000000,16698000.000000
2015-10-22 23:00:00,43537000.000000,59272000.000000,44155000.000000,154569000.000000,36315000.000000,142699000.000000,54024000.000000,26133000.000000,98306000.000000,16477000.000000
2015-10-23 00:00:00,43169000.000000,58978000.000000,44038000.000000,153544000.000000,36089000.000000,141554000.000000,53485000.000000,25908000.000000,98871000.000000,16191000.000000
2015-10-23 01:00:00,42973000.000000,58813000.000000,43844000.000000,152681000.000000,36040000.000000,140586000.000000,53410000.000000,25702000.000000,98262000.000000,15980000.000000
2015-10-23 02:00:00,42858000.000000,58802000.000000,43734000.000000,152275000.000000,36004000.000000,140552000.000000,53560000.000000,25645000.000000,98341000.000000,15903000.000000
2015-10-23 03:00:00,42762000.000000,58833000.000000,43594000.000000,151629000.000000,35851000.000000,140843000.000000,53858000.000000,25496000.000000,98749000.000000,15655000.000000
2015-10-23 04:00:00,42655000.000000,58851000.000000,43354000.000000,151175000.000000,35529000.000000,140566000.000000,53676000.000000,25210000.000000,98443000.000000,15431000.000000
2015-10-23 05:00:00,42483000.000000,58686000.000000,43056000.000000,150723000.000000,35169000.000000,139616000.000000,53109000.000000,25006000.000000,97634000.000000,15240000.000000
2015-10-23 06:00:00,42359000.000000,58673000.000000,42789000.000000,150447000.000000,35073000.000000,139109000.000000,52506000.000000,24727000.000000,96679000.000000,15152000.000000
2015-10-23 07:00:00,42196000.000000,58572000.000000,42573000.000000,150352000.000000,34962000.000000,138746000.000000,51651000.000000,24509000.000000,95739000.000000,15078000.000000
2015-10-23 08:00:00,41882000.000000,58055000.000000,42187000.000000,149812000.000000,34788000.000000,137903000.000000,51064000.000000,24354000.000000,94541000.000000,15074000.000000
2015-10-23 09:00:00,41572000.000000,57082000.000000,41768000.000000,148997000.000000,34502000.000000,136703000.000000,50698000.000000,24054000.000000,94027000.000000,15142000.000000
2015-10-23 10:00:00,41553000.000000,56379000.000000,41482000.000000,147980000.000000,34213000.000000,135723000.000000,50479000.000000,23644000.000000,93605000.000000,15137000.000000
2015-10-23 11:00:00,41372000.000000,56327000.000000,41260000.000000,147417000.000000,34016000.000000,134605000.000000,50353000.000000,23290000.000000,93037000.000000,15006000.000000
2015-10-23 12:00:00,41153000.000000,56286000.000000,41198000.000000,146594000.000000,33918000.000000,133741000.000000,50305000.000000,23033000.000000,92403000.000000,14975000.000000
2015-10-23 13:00:00,40935000.000000,56319000.000000,41171000.000000,145854000.000000,33915000.000000,132915000.000000,50201000.000000,22774000.000000,91148000.000000,14874000.000000
2015-10-23 14:00:00,40794000.000000,56444000.000000,41177000.000000,145159000.000000,33880000.000000,132051000.000000,50126000.000000,22576000.000000,90472000.000000,14773000.000000
2015-10-23 15:00:00,40584000.000000,56538000.000000,41144000.000000,144992000.000000,33899000.000000,131488000.000000,50133000.000000,22444000.000000,90213000.000000,14681000.000000
2015-10-23 16:00:00,40521000.000000,56520000.000000,41188000.000000,144701000.000000,33837000.000000,131203000.000000,50168000.000000,22338000.000000,90024000.000000,14623000.000000
2015-10-23 17:00:00,40380000.000000,56481000.000000,41312000.000000,144452000.000000,33822000.000000,131120000.000000,50151000.000000,22094000.000000,89809000.000000,14532000.000000
2015-10-23 18:00:00,40723000.000000,56560000.000000,41363000.000000,144604000.000000,33855000.000000,131275000.000000,50289000.000000,21780000.000000,89802000.000000,14441000.000000
2015-10-23 19:00:00,41073000.000000,57042000.000000,41509000.000000,145188000.000000,33873000.000000,132209000.000000,50926000.000000,21619000.000000,90084000.000000,14502000.000000
2015-10-23 20:00:00,41540000.000000,57907000.000000,41629000.000000,145723000.000000,33716000.000000,133157000.000000,52067000.000000,21331000.000000,90276000.000000,14514000.000000
2015-10-23 21:00:00,41858000.000000,58326000.000000,41743000.000000,146443000.000000,33684000.000000,133854000.000000,53128000.000000,21271000.000000,90779000.000000,14481000.000000
2015-10-23 22:00:00,42172000.000000,58583000.000000,41855000.000000,147240000.000000,33756000.000000,134603000.000000,53927000.000000,21643000.000000,92114000.000000,14528000.000000
2015-10-23 23:00:00,42462000.000000,58977000.000000,42058000.000000,148307000.000000,33923000.000000,135600000.000000,54853000.000000,22148000.000000,93592000.000000,14681000.000000
2015-10-24 00:00:00,42611000.000000,59455000.000000,42295000.000000,149237000.000000,34059000.000000,137118000.000000,55748000.000000,22433000.000000,94895000.000000,14901000.000000
2015-10-24 01:00:00,42579000.000000,59950000.000000,42683000.000000,150281000.000000,34238000.000000,139193000.000000,57002000.000000,23008000.000000,96920000.000000,15129000.000000
2015-10-24 02:00:00,42409000.000000,60191000.000000,42983000.000000,150572000.000000,34239000.000000,139966000.000000,57820000.000000,23210000.000000,98030000.000000,15253000.000000
2015-10-24 03:00:00,42341000.000000,59994000.000000,43197000.000000,150825000.000000,34241000.000000,140209000.000000,58235000.000000,23260000.000000,98765000.000000,15467000.000000
2015-10-24 04:00:00,42357000.000000,59958000.000000,43270000.000000,151038000.000000,34423000.000000,140268000.000000,58720000.000000,23440000.000000,99566000.000000,15611000.000000
2015-10-24 05:00:00,42300000.000000,60209000.000000,43173000.000000,151115000.000000,34706000.000000,140698000.000000,59154000.000000,23868000.000000,99997000.000000,15613000.000000
2015-10-24 06:00:00,42112000.000000,60109000.000000,43014000.000000,150684000.000000,34612000.000000,140493000.000000,59177000.000000,24133000.000000,99975000.000000,15480000.000000
2015-10-24 07:00:00,42441000.000000,59967000.000000,42894000.000000,150212000.000000,34580000.000000,140233000.000000,59374000.000000,24060000.000000,99533000.000000,15367000.000000
2015-10-24 08:00:00,42513000.000000,59741000.000000,42835000.000000,150126000.000000,34377000.000000,140003000.000000,59193000.000000,23667000.000000,99038000.000000,15202000.000000
2015-10-24 09:00:00,42250000.000000,59670000.000000,42827000.000000,149898000.000000,34244000.000000,140056000.000000,58918000.000000,23434000.000000,98575000.000000,15009000.000000
2015-10-24 10:00:00,41757000.000000,59482000.000000,42865000.000000,149851000.000000,34285000.000000,140188000.000000,58387000.000000,23418000.000000,98369000.000000,14958000.000000
2015-10-24 11:00:00,41647000.000000,59540000.000000,42801000.000000,149792000.000000,34312000.000000,140648000.000000,57990000.000000,23427000.000000,98154000.000000,15039000.000000
